hostname,n_planets,avg_radius_earth,avg_mass_earth,sy_dist,ra,dec
K2-342,1,2.03,4.78,208.357,133.1218996,21.2386816
Kepler-1268,1,2.03,4.78,1840.77,287.838419,43.1531776
Kepler-833,1,2.02,4.74,467.37,290.4799052,45.6005798
Kepler-1626,1,2.02,4.74,1368.83,296.5004384,40.7212069
Kepler-1422,1,2.02,4.74,2465.84,293.8902214,48.3360926
Kepler-834,1,2.02,4.74,633.937,287.0544674,45.1803351
Kepler-1404,1,2.01,4.7,962.183,296.0094827,50.4983929
TOI-4364,1,2.01,4.7,43.9662,80.066927,-4.2392481
TOI-7166,1,2.01,4.7,35.4153,320.6806363,8.8893975
Kepler-1105,1,2.01,4.7,318.004,281.1117588,42.4549698
Kepler-754,1,2.01,4.7,1770.27,293.2541121,37.8461519
Kepler-1111,1,2.0,4.66,841.536,295.4634045,45.8127697
K2-153,1,2.0,4.66,143.125,183.8088709,2.0208765
Kepler-801,1,2.0,4.66,440.426,286.0751815,44.6646277
K2-101,1,2.0,4.66,188.33,130.3439097,18.9338205
K2-150,1,2.0,4.66,102.483,18.3443908,8.9874328
L 363-38,1,2.0,4.67,10.2295,10.8555443,-41.2952926
Kepler-578,1,2.0,4.66,541.432,288.7549882,39.563696
KMT-2019-BLG-1806L,1,2.0,4.67,6640.0,270.5375417,-29.4148889
Kepler-579,1,2.0,4.66,530.765,295.0020771,39.9528613
K2-205,1,1.99552771,4.64,405.301,15.2175909,0.425966
TOI-733,1,1.992,5.72,75.2092,159.4093183,-40.888259
Kepler-1928,1,1.992,4.63,326.362,290.4406294,38.5235721
Kepler-1144,1,1.99,4.62,1140.57,290.0432936,47.2578857
Kepler-98,1,1.99,3.55,350.315,285.6616933,37.9645672
Kepler-526,1,1.99,4.62,666.146,297.6509281,47.3962246
Kepler-1017,1,1.99,4.62,552.058,283.469299,40.1325185
Kepler-1457,1,1.99,4.62,889.885,283.7705481,42.027203
Kepler-1217,1,1.99,4.62,1347.71,289.1866841,50.9375614
Kepler-646,1,1.99,4.62,451.794,290.4714596,44.3870422
Kepler-872,1,1.99,4.62,879.683,295.4174725,43.6056117
Kepler-1180,1,1.99,4.62,1596.8,295.8874773,43.1559952
TOI-2194,1,1.9892,4.61,19.5711,299.1563393,-31.3351812
HD 235088,1,1.982,4.15,41.1706,300.6154535,53.3774418
Kepler-996,1,1.98,4.58,1216.58,291.9127633,41.5335891
TOI-521,1,1.98,5.3,60.9425,123.3442567,12.2221079
Kepler-1061,1,1.98,4.58,543.375,296.2300306,50.2752091
Kepler-1025,1,1.98,4.58,803.776,284.510214,43.9615628
Kepler-1831,1,1.97019818,4.54,1053.49,295.3024604,49.5890456
Kepler-962,1,1.97,4.54,411.486,295.3131906,46.2375024
K2-126,1,1.97,4.54,102.953,203.5467021,-13.5769705
K2-81,1,1.97,4.54,252.318,57.4854562,14.5020556
KMT-2021-BLG-1391L,1,1.97,4.55,5720.0,270.6835833,-28.0605
Kepler-1133,1,1.97,4.54,753.135,293.3224114,42.8674925
Kepler-683,1,1.97,4.54,1023.07,291.4399598,37.9056293
Kepler-1816,1,1.9679397,4.53,437.823,296.8509823,50.6987736
Kepler-1857,1,1.96065412,4.5,853.275,296.4557129,39.598537
K2-230,1,1.96,4.5,540.773,191.363117,-6.576051
Kepler-1460,1,1.96,4.5,553.218,285.5577888,44.0108221
Kepler-737,1,1.96,4.5,205.118,291.8629793,46.4291614
Kepler-1392,1,1.96,4.5,1117.0,288.7669819,46.3944497
Kepler-1556,1,1.96,4.5,944.54,288.3969751,40.2131892
K2-86,1,1.96,4.5,258.699,51.5531053,18.6355718
Kepler-792,1,1.96,4.5,1425.47,292.0068239,38.8207001
Kepler-523,1,1.96,4.5,253.295,284.0611224,45.5068127
Kepler-973,1,1.96,4.5,328.52,290.1653203,49.9238126
Kepler-1127,1,1.96,4.5,842.459,293.2173563,42.7205846
Kepler-1923,1,1.95958179,4.5,990.838,298.0834457,40.3462551
Kepler-1839,1,1.9493759,4.46,1136.6,294.2244432,50.0755761
TOI-1739,1,1.946,4.45,70.9819,240.172481,83.2586589
OGLE-2017-BLG-1434L,1,1.94,4.43,860.0,268.2804667,-30.2456583
Kepler-1348,1,1.94,4.42,1213.82,292.0874126,49.788709
Kepler-1384,1,1.94,4.42,618.0,296.2151275,39.5270248
HD 307842,1,1.93,9.67,64.5997,159.3412205,-63.6556923
Kepler-946,1,1.93,4.38,1137.29,300.9295551,44.028671
Kepler-810,1,1.93,4.38,1458.59,296.6148615,48.0825642
Kepler-1238,1,1.93,4.38,1632.13,297.9057655,40.1628378
Kepler-1343,1,1.93,4.38,1756.71,294.294483,50.725385
Kepler-1232,1,1.93,4.38,632.865,296.5500966,49.102307
TOI-912,1,1.93,5.1,26.1072,229.3285665,-80.4733446
Kepler-878,1,1.93,4.38,791.625,285.2962562,46.6034497
K2-49,1,1.93,4.38,457.125,177.3202331,3.4755183
Kepler-1745,1,1.92872921,4.38,996.105,293.4689924,42.8223582
Kepler-1711,1,1.923,4.36,590.268,298.1772916,42.2370289
Kepler-1250,1,1.92,4.35,2126.85,287.7938184,45.9802492
EPIC 211822797,1,1.92,4.35,186.197,130.4102091,17.6399744
K2-61,1,1.92,4.35,405.732,339.6748444,-13.5600447
TOI-1467,1,1.92,9.0,37.4418,19.1146441,49.2331382
K2-322,1,1.92,4.35,123.415,156.6226981,4.7640203
Kepler-1119,1,1.92,4.35,1757.23,297.0191018,44.3274936
K2-339,1,1.92,4.35,360.36,130.082542,18.6929046
Kepler-1306,1,1.91,4.31,1107.5,294.4783627,46.9458638
Kepler-753,1,1.91,4.31,274.767,291.9032411,37.9023677
Kepler-1283,1,1.91,4.31,2921.99,295.4623336,40.7769335
Kepler-917,1,1.91,4.31,3460.51,299.0512562,47.9492677
Kepler-1121,1,1.91,4.31,482.047,297.7865467,47.8861542
G 9-40,1,1.9,4.0,27.9276,134.7188514,21.0747961
Kepler-601,1,1.9,4.27,414.825,282.0046852,42.1764657
Kepler-1472,1,1.9,4.27,1479.14,294.8526163,49.0574468
K2-288 B,1,1.9,4.27,65.6138,55.4442857,18.2684913
Kepler-1078,1,1.9,4.27,2481.71,293.2005664,43.0500379
TOI-1695,1,1.9,6.36,45.1309,21.9217346,72.2966148
Kepler-1177,1,1.9,4.27,1299.97,286.6714813,49.4062964
Kepler-1596,1,1.9,4.27,2146.23,285.5575066,49.3300866
TOI-5388,1,1.89426,4.25,18.5226,152.1765169,35.5475571
K2-13,1,1.89,4.23,342.394,170.1554763,2.5027534
Kepler-1534,1,1.89,4.23,1107.0,292.395373,43.8691326
Kepler-634,1,1.89,4.23,888.027,291.19509,40.7027352
Kepler-1986,1,1.89,4.23,912.085,292.9582727,42.8548909
K2-47,1,1.89,4.23,349.881,168.5825696,2.7805614
Kepler-1917,1,1.88971288,4.23,909.037,294.1038932,45.0013533
Kepler-1852,1,1.88610592,4.22,772.481,288.0297157,40.3441934
Kepler-1454,1,1.88,4.19,780.566,284.2233265,48.8317229
Kepler-710,1,1.88,4.19,1448.34,291.9641255,42.6961308
Kepler-1221,1,1.88,4.19,913.65,285.8223636,45.7118423
Kepler-1382,1,1.88,4.19,738.261,295.3774182,39.0480365
Kepler-1644,1,1.88,4.19,629.27,285.4750512,48.0348356
Kepler-1305,1,1.88,4.19,1575.23,297.3394624,46.3472165
Kepler-1683,1,1.87477762,4.17,733.143,298.4501035,44.2840193
Kepler-1638,1,1.87,4.16,1525.52,295.4823299,48.5244695
Kepler-824,1,1.87,4.16,1201.4,290.477406,39.7319975
Kepler-1280,1,1.87,4.16,1486.7,293.5738933,45.3844919
EPIC 201238110,1,1.87,4.16,159.259,179.7058532,-3.3894613
Kepler-1032,1,1.87,4.16,673.01,289.9308779,40.0977109
Kepler-1463,1,1.86,4.12,1687.47,294.4872785,42.0069064
Kepler-440,1,1.86,4.12,301.03,285.3500664,41.4523695
Kepler-1827,1,1.85644292,4.1,686.461,292.2525301,40.7927895
Kepler-948,1,1.85,4.08,868.017,293.3002774,41.5233244
K2-392,1,1.85,4.08,406.985,354.6499065,-7.4788816
Kepler-1135,1,1.85,4.08,1314.64,286.0029904,44.7565551
Kepler-641,1,1.85,4.08,969.918,291.8235292,42.5161945
KMT-2019-BLG-1367L,1,1.85,4.08,4670.0,272.4713333,-29.7622111
Kepler-1509,1,1.85,4.08,2002.96,283.7977792,46.9310139
Ross 176,1,1.84,4.57,46.4488,305.6897438,47.3086191
Kepler-1125,1,1.84,4.04,2011.41,295.4812018,40.7319316
Kepler-1251,1,1.84,4.04,902.204,292.1151093,49.2563792
Kepler-1651,1,1.84,4.04,66.4074,283.6282602,48.3908081
Kepler-1344,1,1.84,4.04,853.959,287.0862799,46.9457998
Kepler-1892,1,1.83707938,4.03,851.595,299.081007,42.0180957
Kepler-1691,1,1.83470985,4.02,1267.67,286.2543962,41.0218373
Kepler-1479,1,1.83,4.01,728.668,285.7119953,49.7067574
Ross 508,1,1.83,4.0,11.2103,230.9613022,17.4605347
TOI-1743,1,1.83,4.01,41.2758,257.7473322,71.8722039
Kepler-1089,1,1.83,4.01,259.328,291.0926509,49.1901729
Kepler-638,1,1.83,4.01,991.214,284.9194213,41.6172093
Kepler-1938,1,1.82828927,4.0,421.152,299.351892,41.1957285
Kepler-1751,1,1.82417378,3.98,1291.47,284.8465476,49.6923412
TOI-2068,1,1.821,3.97,52.9328,186.27356,60.4183455
Kepler-1413,1,1.82,3.97,1167.49,294.3416065,46.4987624
CD Cet,1,1.82,3.95,8.60715,48.3530155,4.7751881
Kepler-1262,1,1.82,3.97,1054.87,288.7718287,42.2131694
OGLE-2018-BLG-0677L,1,1.82,3.96,7580.0,268.751125,-32.0165306
Kepler-1292,1,1.82,3.97,1493.43,284.9057222,43.9491434
Kepler-772,1,1.82,3.97,1130.21,291.423582,38.2165603
Kepler-771,1,1.82,3.97,1393.85,287.4441104,38.0884183
Kepler-1225,1,1.82,3.97,1347.52,290.6332748,40.1369671
Kepler-1884,1,1.81406781,3.95,1443.09,296.7463986,43.0454207
Kepler-1954,1,1.80235934,3.9,1373.83,298.0029203,43.3545882
Kepler-1327,1,1.8,3.89,678.069,289.0648073,50.4609183
TOI-2427,1,1.8,3.89,28.5147,52.2917315,-31.3628665
Kepler-1353,1,1.8,3.89,593.384,295.7353911,42.5762317
Kepler-1794,1,1.79426276,3.87,561.229,300.6196594,45.7888068
TOI-1846,1,1.792,3.87,47.2496,257.9549645,54.5278483
TOI-1075,1,1.791,9.95,61.4592,309.9712091,-65.4496994
Kepler-768,1,1.79,3.86,784.56,294.1156858,38.3934378
K2-104,1,1.79,3.86,189.289,129.6366594,19.7737202
Kepler-1585,1,1.79,3.86,944.465,296.1589897,44.5630457
Kepler-1964,1,1.7810587,3.83,,297.0588033,49.4784362
Kepler-883,1,1.78,3.82,627.455,286.433726,50.3002266
Kepler-881,1,1.78,3.82,1375.18,288.9925529,46.6706513
Kepler-1410,1,1.78,3.82,367.0,290.5102933,38.743501
Kepler-1645,1,1.78,3.82,1202.47,297.4795142,48.418582
Kepler-1544,1,1.78,3.82,335.09,297.2852168,49.2124526
Kepler-850,1,1.78,3.82,1661.28,293.0844515,48.5753645
Kepler-1003,1,1.78,3.82,941.902,292.0204349,44.8762427
Kepler-1465,1,1.77,3.78,359.497,289.8194222,51.9048541
TOI-2285,1,1.77,19.5,42.409,332.5632644,58.7060934
Kepler-822,1,1.77,3.78,860.391,292.2760929,39.5501136
TOI-5713,1,1.77,3.78,40.8668,208.4587323,52.6027628
Kepler-1189,1,1.77,3.78,782.852,298.4264116,47.9468194
Kepler-1260,1,1.77,3.78,1734.43,295.5912652,42.5552261
Kepler-904,1,1.77,3.78,978.125,288.8229001,40.38901
Kepler-1389,1,1.77,3.78,497.093,285.7174414,44.7583487
Kepler-1846,1,1.76378826,3.76,374.615,294.3909489,44.7629523
Kepler-1313,1,1.76,3.75,174.234,292.388582,42.2332767
Kepler-916,1,1.76,3.75,830.712,290.9833818,45.9733334
Kepler-888,1,1.76,3.75,420.817,295.5212866,49.7386804
Kepler-1062,1,1.76,3.75,397.455,283.8994187,41.221594
Kepler-1243,1,1.75,3.71,758.17,294.009397,42.8807779
Kepler-1516,1,1.75,3.71,1358.95,291.4945795,44.5234227
Kepler-939,1,1.75,3.71,2093.62,293.8656181,47.0268148
Kepler-1279,1,1.75,3.71,1494.22,288.0955917,40.365909
Kepler-1100,1,1.75,3.71,693.618,291.8713535,44.0873907
K2-244,1,1.75,3.71,212.902,183.4686492,-3.8318097
K2-216,1,1.75,8.0,115.461,11.4802354,6.3470302
Kepler-615,1,1.74,3.68,330.0,282.4506927,46.3213671
K2-252,1,1.74,3.68,228.839,182.3663818,-8.3096141
Kepler-918,1,1.74,3.68,1025.03,298.2007268,48.2677925
GJ 3988,1,1.74,3.69,9.9105,255.8503747,51.4089795
Kepler-1375,1,1.74,3.68,1430.84,296.2935173,43.4032189
K2-376,1,1.736,3.66,161.61,132.7193327,25.0380824
Kepler-1856,1,1.73447868,3.66,848.76,295.9091695,51.3478777
Kepler-1153,1,1.73,3.64,1119.49,289.1471849,45.86613
Kepler-1608,1,1.73,3.64,832.0,295.563555,39.41757
Kepler-1070,1,1.73,3.64,939.001,293.1953923,49.316541
Kepler-1522,1,1.73,3.64,814.125,289.8432347,52.0702094
Kepler-1478,1,1.73,3.64,1845.58,293.1650085,41.746184
Kepler-1059,1,1.73,3.64,713.167,289.2202147,41.7064385
Kepler-1397,1,1.72,3.61,1198.25,299.6758812,47.0758234
Kepler-927,1,1.72,3.61,831.685,289.3834807,41.3926651
Kepler-560,1,1.72,3.61,109.308,300.2066441,45.0182402
Kepler-514,1,1.72,3.61,455.336,286.2471739,50.2423694
HD 20329,1,1.72,7.42,63.6796,49.178124,15.6563542
TOI-4443,1,1.7193265,3.6,56.0739,274.2686643,21.9095459
Kepler-1713,1,1.71673535,3.59,295.293,287.3456737,43.3783894
Kepler-1818,1,1.71360684,3.58,1034.59,284.3284866,40.5688741
Kepler-1046,1,1.71,3.57,721.534,296.7558056,46.9982799
Kepler-1167,1,1.71,3.57,820.905,298.3026595,47.6939654
Kepler-1450,1,1.71,3.57,505.829,294.5536825,45.0813011
TOI-260,1,1.71,4.23,20.1852,4.7730178,-9.9661505
Kepler-1002,1,1.71,3.57,408.303,293.0794629,43.073677
K2-265,1,1.70824866,7.3418362,138.671,342.0316493,-14.4947789
Kepler-1893,1,1.70557445,3.55,1050.72,298.4012866,44.8381709
Kepler-848,1,1.7,3.53,1378.47,293.2882949,48.8116114
KMT-2017-BLG-1194L,1,1.7,3.54,4240.0,274.322125,-25.3239389
Kepler-1115,1,1.7,3.53,983.245,294.9917723,40.1443964
Kepler-1210,1,1.7,3.53,1176.53,292.8321598,48.2193376
Kepler-830,1,1.7,3.53,1122.0,295.054238,42.7568316
Kepler-1320,1,1.7,3.53,647.424,288.4335977,40.3808519
Kepler-1138,1,1.7,3.53,872.328,285.8993164,48.307285
K2-377,1,1.693,3.51,195.149,202.897887,-12.0951142
K2-394,1,1.692,3.51,98.0152,71.110002,16.5185817
TOI-1235,1,1.69,6.69,39.6345,152.2182549,69.2766204
Kepler-674,1,1.69,3.5,342.254,285.1761864,50.1496897
Kepler-1166,1,1.69,3.5,634.906,290.3484956,50.9028387
Kepler-1148,1,1.69,3.5,625.692,290.9536059,45.7195545
K2-131,1,1.69,7.9,152.509,182.751404,-9.7652392
Kepler-853,1,1.69,3.5,568.676,283.936781,49.1102748
Kepler-1969,1,1.68161001,3.47,1204.54,294.7842662,49.4920557
Kepler-1449,1,1.68,3.46,2006.48,288.2317293,50.5678345
Kepler-844,1,1.68,3.46,431.776,287.8578541,48.7739646
Kepler-1391,1,1.68,3.46,1038.35,294.8309749,46.6595768
TOI-2411,1,1.68,3.46,59.5362,20.9224567,-8.7017944
Kepler-795,1,1.68,3.46,492.122,291.0189951,38.5455728
Kepler-1511,1,1.68,3.46,1475.6,288.4211892,43.179773
Kepler-851,1,1.68,3.46,839.255,294.6802199,49.1401106
Kepler-1401,1,1.68,3.46,1425.43,287.4660334,40.75842
Kepler-778,1,1.68,3.46,938.168,287.4774867,44.2374702
Kepler-1569,1,1.68,3.46,945.454,292.2046748,37.2212065
K2-221,1,1.67890272,3.46,318.81,16.6550286,10.1897385
K2-408,1,1.677,3.45,162.306,227.9168555,-17.6842698
K2-208,1,1.67462172,3.45,256.887,20.7789809,0.8890076
TOI-1452,1,1.672,4.82,30.5212,290.1739741,73.1951082
Kepler-1123,1,1.67,3.43,704.323,294.5177291,50.6703927
Kepler-1476,1,1.67,3.43,1002.74,284.5320743,43.9898971
Kepler-1480,1,1.67,3.43,500.892,291.9998055,49.3018321
Kepler-1252,1,1.67,3.43,648.979,298.9503634,46.6928437
K2-227,1,1.66551298,3.41,187.234,190.9484237,-8.4784159
TOI-871,1,1.664,3.41,68.0473,74.7376264,-50.6274153
Kepler-1795,1,1.66301611,3.4,,286.4792568,39.2698793
Kepler-1838,1,1.66049425,3.4,451.242,298.9917165,40.14226
K2-318,1,1.66,3.39,147.866,232.4461375,-17.557463
Kepler-1291,1,1.66,3.39,897.352,289.3770051,40.0010791
K2-294,1,1.66,3.39,373.078,352.0516724,-7.6037856
Kepler-1497,1,1.66,3.39,1122.0,296.196155,45.6343124
Kepler-1977,1,1.66,3.39,592.711,290.6178587,37.2891002
Kepler-1418,1,1.66,3.39,499.0,282.9975322,41.67859
Kepler-1342,1,1.66,3.39,890.724,297.0200549,43.4325382
Kepler-1687,1,1.65623882,3.38,417.014,289.7428363,50.7870626
Kepler-611,1,1.65,3.36,1395.56,286.0049121,45.4803043
Kepler-1330,1,1.65,3.36,1720.48,290.5767116,39.9568913
Kepler-1106,1,1.65,3.36,1090.7,291.1451576,44.0624715
Kepler-1368,1,1.65,3.36,1635.82,294.7669795,41.6446434
TOI-6002,1,1.65,3.36,32.0266,299.6142524,32.2871702
TOI-1799,1,1.642,4.0,62.1274,167.2329152,34.3030149
Kepler-1136,1,1.64,3.33,491.406,284.1078441,44.2458047
K2-149,1,1.64,3.33,123.676,9.8217519,7.2769939
Kepler-1206,1,1.64,3.33,762.019,295.9383737,49.7911337
Kepler-764,1,1.64,3.33,1047.84,297.3931183,47.1645814
Kepler-1281,1,1.64,3.33,1090.0,295.3543571,48.5153932
Kepler-441,1,1.64,3.33,268.003,284.566954,49.0127077
Kepler-1428,1,1.64,3.33,1530.32,297.6422563,49.594958
Kepler-508,1,1.64,3.33,324.618,295.4042546,42.9812789
Kepler-21,1,1.639,7.5,108.522,287.3619673,38.7141384
L 168-9,1,1.63,4.07,25.1496,350.0285917,-60.0657292
MOA-2007-BLG-192L,1,1.63,3.3,1000.0,272.015825,-27.150075
Kepler-452,1,1.63,3.29,551.727,296.003752,44.2775861
Kepler-1269,1,1.63,3.29,1097.23,287.8055442,45.3405371
Kepler-1079,1,1.63,3.29,591.098,299.5495794,45.7696769
Kepler-866,1,1.63,3.29,646.667,290.1222112,43.085407
Kepler-658,1,1.63,3.29,388.384,282.983621,47.5783897
Kepler-1873,1,1.62573811,3.28,820.957,294.596557,46.0483705
Kepler-1900,1,1.62314676,3.27,1540.43,291.8863206,44.4790319
Kepler-744,1,1.62,3.26,449.964,296.4960493,47.1827848
MOA-2013-BLG-605L,1,1.62,3.24,850.0,272.019257,-29.7315826
Kepler-1207,1,1.62,3.26,1754.19,295.0641963,49.3589615
TOI-1416,1,1.62,3.48,55.0135,216.9234892,41.9529862
TOI-2260,1,1.62,3.26,101.251,247.6669998,49.0467891
Kepler-1400,1,1.62,3.26,752.237,286.2716827,45.4408055
Kepler-1599,1,1.62,3.26,1328.2,286.2208685,41.1511886
OGLE-2017-BLG-0173L,1,1.62,3.269,4705.0,267.970612,-29.2713604
Kepler-992,1,1.62,3.26,259.639,284.4304085,47.6416613
Kepler-1961,1,1.6187808,3.25,1042.45,286.3300783,39.6831276
Kepler-1749,1,1.61301783,3.23,268.2,290.2945805,45.5645196
Kepler-1448,1,1.61,3.22,768.903,287.8674123,50.5955846
Kepler-1620,1,1.61,3.22,895.069,297.2709026,46.9284743
Kepler-1555,1,1.61,3.22,2013.27,287.6354587,45.7160327
Kepler-1048,1,1.61,3.22,556.006,281.8983042,42.1657112
Kepler-1584,1,1.61,3.22,1416.31,287.7626791,43.2743929
K2-173,1,1.60826194,3.22,228.641,60.3752402,15.6251296
Kepler-1702,1,1.60190793,3.2,857.14,284.9724842,44.5674794
Kepler-994,1,1.6,3.19,188.158,289.0720752,47.406918
Kepler-1652,1,1.6,3.19,252.0,294.3660313,49.9150219
EPIC 212499991,1,1.6,3.19,283.29,202.488752,-12.7347749
Kepler-1069,1,1.6,3.19,695.967,290.9792378,47.9889097
Kepler-842,1,1.6,3.19,532.726,292.3285976,49.6535171
Kepler-1277,1,1.6,3.19,557.193,295.1025166,40.5723736
Kepler-1743,1,1.59887007,3.18,538.807,290.5523552,48.1262575
Kepler-1804,1,1.59615726,3.18,434.456,301.3428675,44.672175
Kepler-928,1,1.59,3.15,508.809,289.920676,41.5427758
K2-344,1,1.59,3.15,75.1691,136.3614923,21.6685886
Kepler-504,1,1.59,3.15,99.0688,284.9219608,45.9723265
Kepler-1174,1,1.59,3.15,1408.75,281.8314296,42.298891
Kepler-1131,1,1.59,3.15,1030.7,295.6514492,49.2612954
K2-291,1,1.589,6.49,90.0562,76.44594,21.548199
Kepler-1072,1,1.58,3.12,982.716,292.0443891,46.3289723
K2-65,1,1.58,3.12,72.2,333.2125206,-10.9261373
Kepler-1633,1,1.58,3.12,1114.91,288.5151733,44.9232545
K2-68,1,1.58,3.12,168.652,334.0195539,-10.5673649
Kepler-1346,1,1.58,3.12,843.701,291.841341,45.179185
Kepler-1523,1,1.58,3.12,865.596,296.0540705,45.8270447
K2-191,1,1.57889322,3.12,287.188,201.6391407,-12.8066737
Kepler-1865,1,1.57686072,3.11,922.255,293.941238,41.5904136
Kepler-542,1,1.57,3.09,436.016,292.2149697,38.5485469
Kepler-823,1,1.57,3.09,1389.27,284.5825682,39.2201737
K2-269,1,1.57,3.09,360.76,130.1551381,13.0146799
Kepler-1699,1,1.56671124,3.08,818.759,292.1373281,48.9171579
K2-383,1,1.564,3.07,203.788,282.008765,-18.3795798
TOI-2211,1,1.561,3.06,70.2932,308.5390859,-29.6726127
Kepler-1426,1,1.56,3.05,1697.81,292.5457096,49.4168981
Kepler-1317,1,1.56,3.05,728.303,291.6118842,42.1159787
K2-354,1,1.56,3.05,91.722,129.1299193,10.1472175
TOI-5736,1,1.56,3.05,92.3604,213.7583971,49.5009379
Kepler-1433,1,1.56,3.05,1328.0,287.3634559,49.4568649
Kepler-1501,1,1.56,3.05,749.06,289.918589,42.001428
Kepler-1899,1,1.55098292,3.02,711.509,292.0333777,37.9744551
Kepler-1282,1,1.55,3.02,1103.29,290.1761688,46.6983036
Kepler-1064,1,1.55,3.02,374.0,291.7415821,37.6888103
TOI-715,1,1.55,3.02,42.4048,113.8523276,-73.5774089
Kepler-1295,1,1.55,3.02,1174.46,291.3978451,45.588553
Kepler-1340,1,1.55,3.02,981.779,296.2328099,42.4727965
Kepler-1466,1,1.55,3.02,631.949,289.8312418,44.6098415
Kepler-1943,1,1.54869189,3.02,1004.55,293.3182976,41.1166697
Kepler-1940,1,1.54732469,3.01,798.595,291.2042027,45.2383344
Kepler-1805,1,1.54502915,3.0,221.639,285.0865387,40.8990506
Kepler-1006,1,1.54,2.99,1081.738,295.7542063,42.5373065
TOI-2266,1,1.54,2.99,51.6004,245.2800398,31.5770413
Kepler-1592,1,1.54,2.99,1639.47,293.850623,38.3977379
Kepler-1287,1,1.54,2.99,1003.26,289.1346298,47.063018
Kepler-895,1,1.54,2.99,540.134,289.2906978,51.4089936
TOI-512,1,1.54,3.57,67.3975,96.6467023,-38.6072095
Kepler-1228,1,1.54,2.99,515.453,296.552761,46.9661945
K2-385,1,1.539,2.98,420.819,12.6140752,5.8712567
K2-226,1,1.53899305,2.98,211.265,183.6456643,-9.5626286
GJ 740,1,1.53,2.96,11.1017,284.4997178,5.902867
Kepler-1356,1,1.53,2.96,845.228,290.9953825,43.2438792
Kepler-1557,1,1.53,2.96,1380.16,293.8813592,46.8388172
Kepler-1988,1,1.53,2.96,513.426,298.6738034,43.7955099
Kepler-1930,1,1.52955541,2.95,275.694,297.577145,40.0276768
Kepler-1950,1,1.52696349,2.95,697.253,287.0874563,42.6686537
Kepler-1891,1,1.52139156,2.93,596.24,290.0438524,44.3705375
TOI-244,1,1.52,2.68,22.0337,10.5697537,-36.7179743
Kepler-886,1,1.52,2.92,711.297,286.2717162,43.5952037
Kepler-1289,1,1.52,2.92,1053.57,296.388767,41.040509
Kepler-1586,1,1.52,2.92,552.55,298.2026236,44.9258585
Kepler-1323,1,1.52,2.92,465.417,292.8722515,46.098729
K2-192,1,1.52,2.92,221.753,206.5823122,-11.5563527
Kepler-1220,1,1.52,2.92,961.907,297.070398,42.9777396
Kepler-1257,1,1.52,2.92,1105.95,296.0756231,45.6270165
Kepler-1483,1,1.52,2.92,1273.78,295.4097409,42.1507935
Kepler-1571,1,1.52,2.92,675.303,300.9354067,45.5964836
Kepler-1853,1,1.51862272,2.92,562.348,284.7478834,46.3735415
Kepler-1913,1,1.51852059,2.92,876.3,290.216689,44.7795863
Kepler-1932,1,1.51482218,2.91,713.733,285.3314903,41.0638435
K2-213,1,1.51398464,2.9,389.702,13.1403998,3.5077702
Kepler-1809,1,1.513,2.9,409.602,290.2651662,40.5484937
Kepler-1885,1,1.51110555,2.89,818.482,288.7507112,47.4909206
Kepler-1191,1,1.51,2.89,955.536,291.6577923,48.0092619
Kepler-1324,1,1.51,2.89,481.667,291.1849503,40.3112023
Kepler-1209,1,1.51,2.89,505.531,287.5849352,49.1547328
Kepler-828,1,1.51,2.89,575.322,286.8872555,42.4712271
Kepler-1194,1,1.51,2.89,757.382,291.6994841,38.1452065
Kepler-1968,1,1.50004034,2.86,750.93,291.5080318,45.3700933
EPIC 201427007,1,1.5,2.86,706.391,184.6021322,-0.5512886
Kepler-915,1,1.5,2.86,849.036,290.5921293,45.7372184
Kepler-1005,1,1.5,2.86,567.806,286.2858998,43.3205085
TOI-1807,1,1.49681583,2.44,42.5775,201.2826259,38.9223671
K2-176,1,1.49090097,2.83,247.302,58.2691796,17.9069486
GJ 625,1,1.49,2.82,6.47249,246.3557854,54.3033625
Kepler-1614,1,1.49,2.83,1191.19,284.8713893,49.7758867
Kepler-1492,1,1.49,2.83,331.553,288.5970695,41.0363254
Kepler-1256,1,1.49,2.83,891.192,291.4742443,44.6834119
Kepler-1582,1,1.49,2.83,78.8906,289.3765441,41.1580845
Kepler-1063,1,1.49,2.83,343.226,290.5267975,38.1428283
K2-151,1,1.49,2.83,69.4798,19.3047733,9.5012663
KMT-2021-BLG-0912L,1,1.49,2.81,5560.0,269.8211667,-31.9976389
Kepler-898,1,1.49,2.83,484.891,286.5854116,46.8708877
Kepler-1841,1,1.48912557,2.82,631.7,287.7069031,40.6852161
Kepler-1882,1,1.48674404,2.81,443.371,290.6640856,43.4997866
Kepler-1271,1,1.48,2.79,831.991,286.3442954,37.4119347
Gl 725 A,1,1.48,2.78,3.5214,280.6834312,59.638109
Kepler-99,1,1.48,6.15,208.369,297.3539994,41.3000452
Kepler-1275,1,1.48,2.79,1153.98,293.5004955,44.9324455
Kepler-1826,1,1.47519116,2.78,336.952,292.7700072,48.8998469
Kepler-1901,1,1.47418907,2.77,1028.37,291.1643587,45.3183061
K2-147,1,1.47286006,2.77,90.5494,293.8330329,-28.498475
Kepler-1756,1,1.47199944,2.77,,294.364904,40.7208898
Kepler-1198,1,1.47,2.76,743.03,288.8339659,44.838198
Kepler-909,1,1.47,2.76,309.596,289.5063796,45.3709728
